Jan-1950,-1.5,2,0,0,78.8
Jul-1984,-0.3,8,4,1,83.8
Aug-1984,-0.2,16,12,7,81.8
Sep-1984,-0.2,14,7,3,83.1
Oct-1984,-0.6,10,8,2,83.8
Nov-1984,-0.9,10,7,4,83.1
Dec-1984,-1.1,5,3,1,82.6
Jan-1985,-1,6,2,1,82.1
Feb-1985,-0.8,2,1,0,82.3
Mar-1985,-0.8,4,1,1,81.9
Apr-1985,-0.8,5,4,1,83.1
May-1985,-0.8,12,7,3,82
Jun-1985,-0.6,7,6,4,82
Jul-1985,-0.5,9,6,2,82
Aug-1985,-0.5,13,9,3,81.7
Sep-1985,-0.4,18,11,4,82.2
Oct-1985,-0.3,11,7,1,82
Nov-1985,-0.3,4,2,1,82.9
Dec-1985,-0.4,9,4,1,81.7
Jan-1986,-0.5,0,0,0,81
Feb-1986,-0.5,5,2,1,80.5
Mar-1986,-0.3,3,3,1,81.4
Apr-1986,-0.2,4,2,1,82
May-1986,-0.1,8,6,3,82.2
Jun-1986,0,8,3,1,82.7
Jul-1986,0.2,10,4,4,82.1
Aug-1986,0.4,18,13,8,81.9
Sep-1986,0.7,10,5,3,82.4
Oct-1986,0.9,10,6,3,82.3
Nov-1986,1.1,5,2,0,82.9
Dec-1986,1.2,8,4,3,80.4
Jan-1987,1.2,2,0,0,80.1
Feb-1987,1.2,5,2,2,80
Mar-1987,1.1,0,0,0,81
Apr-1987,0.9,1,1,0,82.2
May-1987,1,0,0,0,83.9
Jun-1987,1.2,5,2,0,84.7
Jul-1987,1.5,11,7,5,82.1
Aug-1987,1.7,12,7,2,83.1
Sep-1987,1.6,5,3,3,83.3
Oct-1987,1.5,10,5,5,82.8
Nov-1987,1.3,11,7,2,82.6
Dec-1987,1.1,7,3,1,81.6
Jan-1988,0.8,6,2,1,80.6
Feb-1988,0.5,0,0,0,81.1
Mar-1988,0.1,0,0,0,82.5
Apr-1988,-0.3,2,1,1,82.9
May-1988,-0.9,3,3,0,84.4
Jun-1988,-1.3,9,7,4,82.9
Jul-1988,-1.3,14,5,1,82.1
Aug-1988,-1.1,13,8,2,82.8
Sep-1988,-1.2,10,6,3,83.1
Oct-1988,-1.5,15,10,5,82.3
Nov-1988,-1.8,9,4,0,83.2
Dec-1988,-1.8,2,1,0,83.1
Jan-1989,-1.7,7,2,1,82.8
Feb-1989,-1.4,11,5,3,81.2
Mar-1989,-1.1,1,0,0,81.9
Apr-1989,-0.8,5,5,3,82.1
May-1989,-0.6,7,4,0,83.2
Jun-1989,-0.4,7,6,4,82.9
Jul-1989,-0.3,16,9,1,82.2
Aug-1989,-0.3,13,8,4,81.6
Sep-1989,-0.2,12,7,4,81.5
Oct-1989,-0.2,11,9,7,82
Nov-1989,-0.2,7,5,2,81.8
Dec-1989,-0.1,4,1,0,81.9
Jan-1990,0.1,7,4,3,80.3
Feb-1990,0.2,1,0,0,80.1
Mar-1990,0.3,0,0,0,81.1
Apr-1990,0.3,3,1,0,82.4
May-1990,0.3,4,2,0,83.3
Jun-1990,0.3,11,5,0,83.3
Jul-1990,0.3,12,5,1,83
Aug-1990,0.4,16,13,8,81.7
Sep-1990,0.4,14,9,5,81.4
Oct-1990,0.3,10,5,1,82.3
Nov-1990,0.4,11,8,2,81.9
Dec-1990,0.4,6,4,2,80.7
Jan-1991,0.4,4,2,0,80
Feb-1991,0.3,4,2,2,79.8
Mar-1991,0.2,2,1,0,80.7
Apr-1991,0.3,6,2,1,81.7
May-1991,0.5,7,3,1,82.8
Jun-1991,0.6,9,5,0,82.9
Jul-1991,0.7,9,6,3,83.2
Aug-1991,0.6,15,8,6,83
Sep-1991,0.6,13,6,1,81.8
Oct-1991,0.8,8,6,5,81.8
Nov-1991,1.2,9,8,5,80.9
Dec-1991,1.5,5,2,0,80.3
Jan-1992,1.7,6,3,2,79.6
Feb-1992,1.6,1,0,0,79.8
Mar-1992,1.5,1,0,0,80.3
Apr-1992,1.3,1,0,0,81.3
May-1992,1.1,2,1,0,82.3
Jun-1992,0.7,6,1,0,83.1
Jul-1992,0.4,12,5,1,81.9
Aug-1992,0.1,17,15,12,81.4
Sep-1992,-0.1,8,5,3,81.8
Oct-1992,-0.2,13,5,3,82.6
Nov-1992,-0.3,8,4,2,81.8
Dec-1992,-0.1,0,0,0,79.9
Jan-1993,0.1,1,0,0,79.5
Feb-1993,0.3,2,2,0,79.5
Mar-1993,0.5,1,1,0,80.3
Apr-1993,0.7,1,0,0,82.2
May-1993,0.7,1,0,0,82.9
Jun-1993,0.6,0,0,0,83.8
Jul-1993,0.3,8,3,1,83.3
Aug-1993,0.3,15,11,5,80.9
Sep-1993,0.2,10,7,4,81.7
Oct-1993,0.1,9,6,4,81.4
Nov-1993,0,9,5,2,81.5
Dec-1993,0.1,8,2,0,80.8
Jan-1994,0.1,4,2,0,80
Feb-1994,0.1,3,0,0,80
Mar-1994,0.2,5,2,0,81
Apr-1994,0.3,4,3,1,81.9
May-1994,0.4,8,5,3,82.5
Jun-1994,0.4,5,2,0,83.5
Jul-1994,0.4,14,12,7,82.2
Aug-1994,0.4,7,4,2,83.9
Sep-1994,0.6,17,14,6,82
Oct-1994,0.7,8,6,3,82.2
Nov-1994,1,0,0,0,82.2
Dec-1994,1.1,5,1,1,80.6
Jan-1995,1,2,0,0,80
Feb-1995,0.7,1,0,0,79.7
Mar-1995,0.5,2,0,0,80.5
Apr-1995,0.3,5,2,0,81.2
May-1995,0.1,7,6,2,82
Jun-1995,0,6,5,2,82.2
Jul-1995,-0.2,8,4,1,81.7
Aug-1995,-0.5,16,9,6,81.7
Sep-1995,-0.8,16,9,6,81.6
Oct-1995,-1,14,8,5,81
Nov-1995,-1,11,5,3,82
Dec-1995,-1,10,4,0,81.5
Jan-1996,-0.9,9,6,2,80.1
Feb-1996,-0.8,9,6,2,79.6
Mar-1996,-0.6,4,3,0,80.6
Apr-1996,-0.4,4,3,2,81.4
May-1996,-0.3,5,2,0,82.8
Jun-1996,-0.3,6,3,0,83.2
Jul-1996,-0.3,13,9,6,82
Aug-1996,-0.3,9,7,4,81.7
Sep-1996,-0.4,16,12,5,81.1
Oct-1996,-0.4,9,6,3,82
Nov-1996,-0.4,15,9,8,81.1
Dec-1996,-0.5,8,5,3,81.2
Jan-1997,-0.5,9,5,2,80.2
Feb-1997,-0.4,3,1,0,80.9
Mar-1997,-0.1,1,0,0,80.3
Apr-1997,0.3,5,1,1,81.3
May-1997,0.8,1,0,0,82.4
Jun-1997,1.2,12,7,2,82.1
Jul-1997,1.6,12,6,1,83
Aug-1997,1.9,23,19,12,81
Sep-1997,2.1,8,3,1,82
Oct-1997,2.3,10,5,4,82
Nov-1997,2.4,7,6,5,81.1
Dec-1997,2.4,4,1,1,81.4
Jan-1998,2.2,1,1,0,80.8
Feb-1998,1.9,0,0,0,80.2
Mar-1998,1.4,1,0,0,79.7
Apr-1998,1,1,0,0,81.6
May-1998,0.5,2,0,0,83
Jun-1998,-0.1,4,3,3,82.8
Jul-1998,-0.8,4,3,3,83
Aug-1998,-1.1,10,0,0,82.4
Sep-1998,-1.3,21,11,11,81.2
Oct-1998,-1.4,11,7,7,82.6
Nov-1998,-1.5,8,5,5,82.6
Dec-1998,-1.6,3,1,1,82.3
Jan-1999,-1.5,7,3,1,81.4
Feb-1999,-1.3,5,3,3,80.7
Mar-1999,-1.1,1,1,0,82.4
Apr-1999,-1,4,2,1,82.5
May-1999,-1,5,0,0,82.6
Jun-1999,-1,11,10,4,81.6
Jul-1999,-1.1,15,8,3,80.9
Aug-1999,-1.1,10,5,2,82.1
Sep-1999,-1.2,13,8,3,80.8
Oct-1999,-1.3,15,5,0,82.2
Nov-1999,-1.5,7,4,1,82
Dec-1999,-1.7,4,2,1,82
Jan-2000,-1.7,4,0,0,79.9
Feb-2000,-1.4,7,4,1,80.8
Mar-2000,-1.1,5,2,0,81.8
Apr-2000,-0.8,0,0,0,82.7
May-2000,-0.7,7,5,3,82.5
Jun-2000,-0.6,5,3,1,82.3
Jul-2000,-0.6,11,3,0,81.5
Aug-2000,-0.5,18,13,7,81.1
Sep-2000,-0.5,13,6,2,80.4
Oct-2000,-0.6,16,9,3,81.8
Nov-2000,-0.7,9,2,1,82.9
Dec-2000,-0.7,10,7,3,81.9
Jan-2001,-0.7,3,2,1,81.1
Feb-2001,-0.5,5,1,0,80.9
Mar-2001,-0.4,3,0,0,81.4
Apr-2001,-0.3,0,0,0,83.3
May-2001,-0.3,3,1,0,83.8
Jun-2001,-0.1,13,9,3,82.8
Jul-2001,-0.1,15,9,6,81
Aug-2001,-0.1,16,15,10,81.6
Sep-2001,-0.2,9,6,2,81.3
Oct-2001,-0.3,8,6,3,82.4
Nov-2001,-0.3,12,11,5,81
Dec-2001,-0.3,8,5,0,81.3
Jan-2002,-0.1,7,5,3,80.2
Feb-2002,0,6,4,1,80.2
Mar-2002,0.1,3,1,0,81.8
Apr-2002,0.2,1,0,0,81.9
May-2002,0.4,6,3,1,83.1
Jun-2002,0.7,9,4,1,83.6
Jul-2002,0.8,20,16,8,81.6
Aug-2002,0.9,17,12,6,81.6
Sep-2002,1,10,8,5,81.5
Oct-2002,1.2,7,5,2,82.4
Nov-2002,1.3,10,6,1,82.5
Dec-2002,1.1,7,3,1,80.5
Jan-2003,0.9,3,2,0,80
Feb-2003,0.6,2,2,0,79.5
Mar-2003,0.4,4,4,2,80.6
Apr-2003,0,6,1,1,82.3
May-2003,-0.3,4,1,0,82.4
Jun-2003,-0.2,6,4,0,81.8
Jul-2003,0.1,13,6,4,82.4
Aug-2003,0.2,12,5,2,82.4
Sep-2003,0.3,16,10,9,81.4
Oct-2003,0.3,11,5,2,82.6
Nov-2003,0.4,15,12,6,82.2
Dec-2003,0.4,13,8,4,81.2
Jan-2004,0.4,4,3,1,80.3
Feb-2004,0.3,8,6,1,80.8
Mar-2004,0.2,6,1,0,81.5
Apr-2004,0.2,5,1,0,82.9
May-2004,0.2,5,2,1,83.3
Jun-2004,0.3,15,9,6,81.8
Jul-2004,0.5,12,6,4,81.6
Aug-2004,0.6,20,15,11,80.5
Sep-2004,0.7,8,6,5,82.2
Oct-2004,0.7,11,6,3,82.6
Nov-2004,0.7,13,3,0,82.3
Dec-2004,0.7,5,0,0,80.8
Jan-2005,0.6,1,1,0,79.8
Feb-2005,0.6,5,3,1,79.6
Mar-2005,0.4,2,1,0,81.4
Apr-2005,0.4,4,1,0,82.1
May-2005,0.3,2,1,0,82.5
Jun-2005,0.1,8,5,2,82.9
Jul-2005,-0.1,9,7,4,82.5
Aug-2005,-0.1,13,8,6,81
Sep-2005,-0.1,20,15,5,80.9
Oct-2005,-0.3,15,8,3,81.2
Nov-2005,-0.6,7,4,1,82.6
Dec-2005,-0.8,6,2,0,82.5
Jan-2006,-0.8,7,4,1,80.9
Feb-2006,-0.7,4,2,1,81.4
Mar-2006,-0.5,0,0,0,81.4
Apr-2006,-0.3,1,0,0,82.4
May-2006,0,3,1,0,82.9
Jun-2006,0,8,4,2,83.5
Jul-2006,0.1,18,14,7,80.9
Aug-2006,0.3,11,8,4,81.1
Sep-2006,0.5,9,8,4,82.2
Oct-2006,0.7,18,10,2,80.5
Nov-2006,0.9,7,3,2,81.8
Dec-2006,0.9,7,1,0,81.9
Jan-2007,0.7,5,1,0,80.8
Feb-2007,0.3,2,0,0,80.4
Mar-2007,0,3,2,0,80.6
Apr-2007,-0.2,3,0,0,82.7
May-2007,-0.3,10,6,1,82.5
Jun-2007,-0.4,2,0,0,83.9
Jul-2007,-0.5,9,3,2,83
Aug-2007,-0.8,15,10,6,81.2
Sep-2007,-1.1,13,8,4,81.7
Oct-2007,-1.4,14,10,4,82
Nov-2007,-1.5,14,7,2,82.1
Dec-2007,-1.6,3,0,0,81.9
Jan-2008,-1.6,2,2,0,81.8
Feb-2008,-1.4,8,5,3,81.4
Mar-2008,-1.2,2,1,0,81.3
Apr-2008,-0.9,3,0,0,83
May-2008,-0.8,1,1,0,82.8
Jun-2008,-0.5,7,4,0,82.7
Jul-2008,-0.4,11,6,2,81.5
Aug-2008,-0.3,8,4,3,81.2
Sep-2008,-0.3,18,12,6,81.2
Oct-2008,-0.4,9,4,2,82.5
Nov-2008,-0.6,10,1,0,83.4
Dec-2008,-0.7,4,1,0,82.3
Jan-2009,-0.8,2,1,1,81.3
Feb-2009,-0.7,2,1,0,81.9
Mar-2009,-0.5,5,0,0,80.9
Apr-2009,-0.2,4,1,0,82.7
May-2009,0.1,3,2,0,83.2
Jun-2009,0.4,7,4,0,83.3
Jul-2009,0.5,13,7,3,82.7
Aug-2009,0.5,17,14,8,81.9
Sep-2009,0.7,14,11,6,82.1
Oct-2009,1,14,10,1,81.9
Nov-2009,1.3,5,4,1,82.9
Dec-2009,1.6,6,2,2,81.3
Jan-2010,1.5,6,3,0,80.5
Feb-2010,1.3,1,0,0,80.5
Mar-2010,0.9,6,4,1,81.3
Apr-2010,0.4,4,1,0,82.3
May-2010,-0.1,0,0,0,84.1
Jun-2010,-0.6,6,2,2,84.3
Jul-2010,-1,15,6,2,82.5
Aug-2010,-1.4,18,7,2,81.5
Sep-2010,-1.6,16,8,3,81
Oct-2010,-1.7,13,9,5,82.3
Nov-2010,-1.7,6,3,0,83.5
Dec-2010,-1.6,4,1,1,82.6
Jan-2011,-1.4,11,5,4,81.7
Feb-2011,-1.1,6,3,2,80.7
Mar-2011,-0.8,5,2,0,82
Apr-2011,-0.6,4,2,1,82.7
May-2011,-0.5,8,2,0,84
Jun-2011,-0.4,13,1,0,84.4
Jul-2011,-0.5,18,10,5,82.7
Aug-2011,-0.7,17,10,5,81.4
Sep-2011,-0.9,14,9,5,81.1
Oct-2011,-1.1,16,12,5,81
Nov-2011,-1.1,10,2,1,81.8
Dec-2011,-1,8,3,0,81.5
Jan-2012,-0.8,8,5,1,79.9
Feb-2012,-0.6,1,1,0,80.8
Mar-2012,-0.5,5,4,0,81.3
Apr-2012,-0.4,3,2,1,82.8
May-2012,-0.2,11,6,2,83.1
Jun-2012,0.1,9,5,2,83.2
Jul-2012,0.3,8,2,2,82.4
Aug-2012,0.3,16,14,7,81.2
Sep-2012,0.3,16,13,5,82.4
Oct-2012,0.2,11,10,2,81.9
Nov-2012,0,3,3,2,83.3
Dec-2012,-0.2,3,2,0,83
Jan-2013,-0.4,8,2,1,80.1
Feb-2013,-0.3,4,0,0,80
Mar-2013,-0.2,5,2,1,83.4
Apr-2013,-0.2,0,0,0,84.5
May-2013,-0.3,4,2,1,85.2
Jun-2013,-0.3,11,5,0,85.4
Jul-2013,-0.4,7,3,1,85.2
Aug-2013,-0.4,14,11,1,82.6
Sep-2013,-0.3,17,14,6,81.7
Oct-2013,-0.2,15,10,8,81.4
Nov-2013,-0.2,7,2,0,82.9
Dec-2013,-0.3,7,1,0,81.8
Jan-2014,-0.4,9,7,6,81
Feb-2014,-0.4,5,4,2,80.7
Mar-2014,-0.2,6,1,0,81.7
Apr-2014,0.1,3,2,0,83.4
May-2014,0.3,3,1,1,84
Jun-2014,0.2,10,4,0,84.3
Jul-2014,0.1,16,11,7,82
Aug-2014,0,12,7,2,82.2
Sep-2014,0.2,14,9,6,82.4
Oct-2014,0.4,12,11,6,81.9
Nov-2014,0.6,8,2,0,83.3
Dec-2014,0.7,4,4,0,83.4
Jan-2015,0.6,10,6,2,81.4
Feb-2015,0.6,0,0,0,80.4
Mar-2015,0.6,4,3,1,81
Apr-2015,0.8,9,5,0,81.7
May-2015,1,8,4,2,82.2
Jun-2015,1.2,4,2,2,83.1
Jul-2015,1.5,11,10,3,81.5
Aug-2015,1.8,14,6,3,81.3
Sep-2015,2.1,12,9,4,82
Oct-2015,2.4,10,7,6,82.9
Nov-2015,2.5,5,2,2,84.1
Dec-2015,2.6,4,2,1,82.7
Jan-2016,2.5,2,1,0,81.1
Feb-2016,2.2,3,3,1,80.7
Mar-2016,1.7,2,0,0,81.4
Apr-2016,1,1,0,0,83.9
May-2016,0.5,2,0,0,84.9
Jun-2016,0,5,3,2,85.8
Jul-2016,-0.3,5,3,2,83.9
Aug-2016,-0.6,13,11,7,82.7
Sep-2016,-0.7,15,11,4,83.9
Oct-2016,-0.7,14,9,5,83.9
Nov-2016,-0.7,10,8,4,84.2
Dec-2016,-0.6,7,3,1,82.6
Jan-2017,-0.3,6,3,2,81.6
Feb-2017,-0.1,5,4,1,81.4
Mar-2017,0.1,6,5,2,81.8
Apr-2017,0.3,8,4,3,83
May-2017,0.4,1,1,0,84.3
Jun-2017,0.4,9,5,2,84
Jul-2017,0.2,8,4,4,83.4
Aug-2017,-0.1,12,8,2,82.7
Sep-2017,-0.4,11,7,4,82.4
Oct-2017,-0.7,14,12,6,82
Nov-2017,-0.9,4,1,1,83.6
Dec-2017,-1,6,1,0,83.1
Jan-2018,-0.9,0,1,0,82.5
Feb-2018,-0.8,4,0,0,82.2
Mar-2018,-0.6,2,0,0,82.4
Apr-2018,-0.4,10,3,2,83.4
May-2018,-0.1,5,5,1,84.6
Jun-2018,0.1,8,4,0,83.8
Jul-2018,0.1,12,8,5,83.6
Aug-2018,0.2,14,11,7,82.7
Sep-2018,0.4,17,11,7,82.9
Oct-2018,0.7,15,7,2,83.8
Nov-2018,0.9,4,1,1,84
Dec-2018,0.8,9,6,2,84
